,Name,OBJECTID,ID_UC,Reserve.Type,Class,gov_level,year_created,Polygon_quality,Organization_group_name,ID_TI,ADR6,Population,State,Municipality,OpDam_ID,NEAR_DIST_OpDam_m,Dam_ID,NEAR_DIST_alldams,Sum_Area_km2,Never_forested_km2,Area_deforested_km2
151,Cayabi,598,,Indigenous Reserve,Indigenous Reserve,Tribal,1983,,"Apiake/Koyabi, Kayabi, Munduruku",406,Col0der,297,PA,Jacareacanga,4,258375.3967,32,38075.97496,11223.05674,1055.288925,348.440971
103,Bao,599,,Indigenous Reserve,Indigenous Reserve,Tribal,2008,,MenkrangnotU,407,Col,65,PA,Altamira,3,403375.7854,15,235388.4776,15012.64508,26.14637086,43.10955469
533,Porto Limoeiro,600,,Indigenous Reserve,Indigenous Reserve,Tribal,2010,,Tikuna,408,Tabatinga,0,AM,Santo Ant,23,827902.3414,20,695653.3272,51.10830715,,0.233599371
529,Ponte de Pedra,601,,Indigenous Reserve,Indigenous Reserve,Tribal,2006,,Paresi,409,Tangara da Serra,1406,MT,"Campo Novo do Parecis, Diamantino, Nova MaringM",26,143031.6946,52,36279.49038,157.6019223,125.5642564,0.0151475
693,Rio Pindar,602,,Indigenous Reserve,Indigenous Reserve,Tribal,1983,,Guajajara,415,Sao Luis,556,MA,Bom Jardim,5,381066.2373,73,300591.9722,152.4502964,43.28826754,88.03470019
287,Irantxe,603,,Indigenous Reserve,Indigenous Reserve,Tribal,2008,,Irantxe,417,Tangarn da Serra,250,MT,Brasnorte,24,196574.7732,54,1393.76916,2777.563224,492.9863935,361.6402291
288,Irantxe,604,,Indigenous Reserve,Indigenous Reserve,Tribal,1990,,Irantxe,418,Tangare da Serra,250,MT,Brasnorte,24,196574.7732,54,51650.08076,2777.563224,492.9863935,361.6402291
425,Panar,605,,Indigenous Reserve,Indigenous Reserve,Tribal,2002,,Panare,419,Col,337,"MT, PA","Altamira, Guaranta do Norte, Matupe",4,551931.4149,74,196628.8292,4780.045803,309.2413439,154.3668315
751,Terra Vermelha,606,,Indigenous Reserve,Indigenous Reserve,Tribal,2007,,Apurina,420,Manaus,288,AM,"Anori, Beruri, Tapaui",0,424198.0257,6,424197.2541,1897.156676,16.81622729,22.35020125
80,Apurina do Igarapg Sao Joao,607,,Indigenous Reserve,Indigenous Reserve,Tribal,2009,,Apurina,421,Manaus,58,AM,Tapaun,41,341598.3676,66,341604.0775,181.3393946,,7.30450183
392,Menkragnoti,608,,Indigenous Reserve,Indigenous Reserve,Tribal,1994,,MenkrangnotI,422,Col,626,"MT, PA","Altamira, Matupa, Peixoto de Azevedo, Sao FIlix do Xingu",28,402369.2367,74,249486.6868,47550.24041,1009.612712,340.2278964
374,Mamoadate,609,,Indigenous Reserve,Indigenous Reserve,Tribal,1999,,"Jaminawa, Machineri",423,Rio Branco,455,AC,"Assis Brasil, Sena Madureira",23,569343.3509,20,433457.0481,2963.421958,,9.886539142
133,Cabeceira do Rio Acre,610,,Indigenous Reserve,Indigenous Reserve,Tribal,1999,,Jaminawa,424,Rio Branco,161,AC,"Assis Brasil, Sena Madureira",23,574863.2078,20,448381.1331,747.0417317,,6.700750099
775,Uirapuru,611,,Indigenous Reserve,Indigenous Reserve,Tribal,2010,,Paresi,425,Tangari da Serra,0,MT,"Campos de Jalio, Nova Lacerda",17,77145.16695,33,77156.15476,200.3203984,200.322698,
435,Paresi,612,,Indigenous Reserve,Indigenous Reserve,Tribal,1987,,Paresi,426,Tangarr da Serra,711,MT,Tangar,24,43511.08859,42,34217.95866,5204.408124,5072.424031,2.86641058
783,Utiariti,613,,Indigenous Reserve,Indigenous Reserve,Tribal,1987,,Paresi,427,Tangar,245,MT,"Campo Novo do Parecis, Sapezal",24,82709.24752,44,60900.97881,3804.873163,2991.382075,11.50722061
755,Tirecatinga,614,,Indigenous Reserve,Indigenous Reserve,Tribal,1987,,Halotesu,428,Tangart da Serra,117,MT,Sapezal,24,159661.3133,44,44844.09739,1215.282674,915.3918033,1.065696932
308,Juininha,615,,Indigenous Reserve,Indigenous Reserve,Tribal,1994,,Paresi,429,Tangart da Serra,49,MT,Conquista D'Oeste,17,52851.28569,33,52860.55828,649.8315097,649.8314443,
135,Cachoeira Seca,616,,Indigenous Reserve,Indigenous Reserve,Tribal,2009,,Arara,430,Altamira,56,PA,"Altamira, Placas, Uruara",3,140873.9809,28,140863.145,7395.196651,,443.728354
329,Kawahiva do Rio Pardo,617,,Indigenous Reserve,Indigenous Reserve,Tribal,2007,,Isolados,432,Cacoal,0,MT,Colniza,4,106000.642,29,106011.2729,3939.706114,25.05196415,45.08112063
717,Sao Marcos - MT,618,,Indigenous Reserve,Indigenous Reserve,Tribal,1989,,Xavante,433,C,1813,MT,Barra do GarRas,19,271726.4336,79,15526.5853,1603.291769,1602.627098,
394,Merure,619,,Indigenous Reserve,Indigenous Reserve,Tribal,1987,,Bororo,434,C,524,MT,"Barra do Gar as, General Carneiro",19,233812.4495,79,17118.36875,760.5795967,759.9000995,
70,Anaro,620,,Indigenous Reserve,Indigenous Reserve,Tribal,2009,,Wapixana,435,Boa Vista,52,RR,Amajari,0,650987.3158,59,535267.4211,344.3374466,326.1815443,
718,Sao Marcos - RR,621,,Indigenous Reserve,Indigenous Reserve,Tribal,2002,,"Makuxi, Wapixana",436,Boa Vista,2262,RR,"Boa Vista, Pacaraima",0,558003.2541,59,441503.3727,7358.897079,5951.243499,100.0346064
263,Governador,622,,Indigenous Reserve,Indigenous Reserve,Tribal,1983,,kanela,440,Imperatriz,655,MA,Amarante do Maranhao,5,139460.9816,73,82284.42111,521.86431,177.5101777,98.44197036
344,Krah0-Kanela,623,,Indigenous Reserve,Indigenous Reserve,Tribal,2007,,Krahp-Kanela,441,Gurupi,0,TO,Lagoa da Confusao,36,207627.3609,34,151039.871,72.78223043,47.79953103,6.011190872
293,Jacarepba/Katauixi,624,,Indigenous Reserve,Indigenous Reserve,Tribal,2007,,Indios Isolados,442,Porto Velho,0,AM,"Canutama, Labrea",45,26156.95369,68,26168.15222,4378.025745,264.0152885,141.259954
531,Porquinhos,625,,Indigenous Reserve,Indigenous Reserve,Tribal,2009,,Canela,443,Barra do Corda,559,MA,"Barra do Corda, Fernando Falcao, Formosa da Serra Negra, Mirador",5,178492.4256,76,76477.97826,3758.142914,3013.2623,40.92875093
105,Bacurizinho,626,,Indigenous Reserve,Indigenous Reserve,Tribal,2008,,Guajajara,448,Sao Luis,1976,MA,Grajaj,5,169384.0654,76,125775.2554,2146.747733,750.9135173,165.1376419
733,Soror,627,,Indigenous Reserve,Indigenous Reserve,Tribal,1989,,Aikewar,449,Marabi,190,PA,"Maraba, Sao Domingos do Araguaia, Sao Geraldo do Araguaia",5,140767.986,67,31858.52137,360.830282,,112.9374521
800,Yanomami,628,,Indigenous Reserve,Indigenous Reserve,Tribal,2009,,Yanomami,456,Boa Vista,6706,"AM, RR","Alto Alegre, Barcelos, Boa Vista, Caracaral, Mucajaa, Santa Isabel do Rio Negro, Sao Gabriel da Cachoeira",0,446044.2282,59,356223.1499,105031.632,280.1039608,570.1904943
275,Igarapa Capana,629,,Indigenous Reserve,Indigenous Reserve,Tribal,2004,,Jamamadi,458,Rio Branco,40,AM,Boca do Acre,23,351292.2882,20,184673.2047,1244.18862,,1.249462651
422,Pacaas Novas,630,,Indigenous Reserve,Indigenous Reserve,Tribal,1995,,Pakaanova,459,GuajarU-Mirim,861,RO,Guajaro-Mirim,23,191190.0401,39,191190.4787,2652.137386,453.9552059,53.15032473
92,Arary,631,,Indigenous Reserve,Indigenous Reserve,Tribal,2009,,Mura,464,Manaus,221,AM,"Borba, Novo Aripuana",0,304892.0186,6,304885.4203,408.3987854,68.21752738,4.747843224
712,Sao Francisco do Canimari,632,,Indigenous Reserve,Indigenous Reserve,Tribal,2009,,Tikuna,465,Tabatinga,80,AM,Amatur,23,763410.1674,20,638167.8417,33.96509889,1.450486371,1.463527142
382,MaraitU,633,,Indigenous Reserve,Indigenous Reserve,Tribal,2010,,Tikuna,466,Tabatinga,0,AM,Amatur,23,770421.9867,20,646632.8802,541.9205827,47.72632465,1.522663249
169,Esporito Santo,634,,Indigenous Reserve,Indigenous Reserve,Tribal,2006,,Tikuna,467,Manaus,121,AM,Jutan,45,739713.7627,19,654865.9863,347.4283985,,1.384189336
101,Ariramba,635,,Indigenous Reserve,Indigenous Reserve,Tribal,2006,,Mura,468,Manaus,73,AM,Manicoro,41,311338.863,75,299465.4781,102.3993339,0.386496075,1.303352789
356,Lago Capana,636,,Indigenous Reserve,Indigenous Reserve,Tribal,2004,,Mura,469,Manaus,28,AM,Manicora,41,324343.7777,75,312827.0952,62.54798821,,0.06927847
726,Sepoti,637,,Indigenous Reserve,Indigenous Reserve,Tribal,2009,,Tenharin,470,Porto Velho,65,AM,"Humaiti, Manicor",41,231532.7553,75,157860.4192,2456.867479,33.28574528,16.81861151
385,Maranduba,638,,Indigenous Reserve,Indigenous Reserve,Tribal,2009,,Karajs,472,Sao Fslix do Araguaia,31,"PA, TO","Araguacema, Santa Maria das Barreiras",28,174215.5277,46,174231.2377,3.610020162,1.806649981,0.094855709
124,Boa Vista - AM,639,,Indigenous Reserve,Indigenous Reserve,Tribal,2003,,Mura,475,Manaus,38,AM,Careiro da Varzea,0,143806.204,6,143797.5341,3.441401943,2.834122103,
316,Kanela,640,,Indigenous Reserve,Indigenous Reserve,Tribal,2004,,Canela,508,Barra do Corda,1268,MA,"Barra do Corda, Fernando Falcao",5,279446.0331,76,125522.0838,1343.711089,1252.033059,20.70739914
787,Vila Real,641,,Indigenous Reserve,Indigenous Reserve,Tribal,2003,,Guajajara,509,Barra do Corda,0,MA,Barra do Corda,5,252573.4771,76,152583.2668,102.7472098,17.09888944,34.34397144
262,Governador,642,,Indigenous Reserve,Indigenous Reserve,Tribal,2009,,kanela,510,Imperatriz,655,MA,Amarante do Maranhao,5,154839.7076,73,101765.0467,521.86431,177.5101777,98.44197036
381,Maracaxi,643,,Indigenous Reserve,Indigenous Reserve,Tribal,,,Tembi,511, ,0,PA,"Aurora do Para, Santa Maria do Para, Toma-Aiu",51,244217.4975,80,244211.4217,107.3815704,,73.23983321
66,Amanayp,644,,Indigenous Reserve,Indigenous Reserve,Tribal,1989,,Amanay,512,Marab,66,PA,Goianysia do Para,51,100141.4305,80,100128.7441,105.1846154,,0.198042513
423,Pacaj,645,,Indigenous Reserve,Indigenous Reserve,Tribal,2003,,Asurinp,513, ,0,PA,Portel,51,92377.56595,80,92389.2776,106.2992406,,4.038842245
311,Juruna do Km 17,646,,Indigenous Reserve,Indigenous Reserve,Tribal,2003,,Juruna,514,Altamira,34,PA,Vituria do Xingu,3,246172.0614,10,25952.10037,106.4444993,,80.33647819
130,Borari de Alter do Chao,647,,Indigenous Reserve,Indigenous Reserve,Tribal,2009,,Borari,515,Itaituba,0,PA,Santarem,3,74202.15664,28,74214.80012,107.1257327,,27.88234589
156,Cobra Grande,648,,Indigenous Reserve,Indigenous Reserve,Tribal,2008,,Arapiun,516,Itaituba,0,PA,Santarnm,3,106847.5965,11,105043.5807,107.4192552,,66.01066166
397,Mirixipi,649,,Indigenous Reserve,Indigenous Reserve,Tribal,,,Arapiun,517,Itaituba,0,PA,Santarnm,3,101714.7529,28,101727.2345,107.2573208,,32.73616624
67,Amina,650,,Indigenous Reserve,Indigenous Reserve,Tribal,2003,,Tupaiu,518, ,0,PA,Itamarati,3,100159.889,28,100171.4468,107.0911847,,25.84349477
73,Aningalzinho,651,,Indigenous Reserve,Indigenous Reserve,Tribal,2008,,Tupaiu,519,Manaus,0,PA,Santar,3,105158.9593,28,105169.5456,106.9590638,,2.669743573
714,Sao Joao,652,,Indigenous Reserve,Indigenous Reserve,Tribal,2002,,Arapiun,520,Itaituba,0,PA,Santarnm,3,112945.4966,28,112956.9207,107.1146313,,34.78639848
417,Nova Vista,653,,Indigenous Reserve,Indigenous Reserve,Tribal,2001,,Arapiun,521,Itaituba,0,PA,Santarnm,3,121181.8589,28,121192.6844,107.0431107,0.452276884,25.51262122
687,Rio Mara,654,,Indigenous Reserve,Indigenous Reserve,Tribal,2008,,Arapiun,522,Itaituba,0,PA,Santarnm,3,158210.3101,28,158219.3607,106.7849012,,0.211385332
111,Baixo Tapajos,655,,Indigenous Reserve,Indigenous Reserve,Tribal,2004,,"Munduruku, Tupinambt, Cara Preta",523,Itaituba,0,PA,Santarum,3,95132.54098,28,95140.15763,106.5859363,,21.23609349
112,Baixo Tapajos II,656,,Indigenous Reserve,Indigenous Reserve,Tribal,2004,,"Munduruku, Maytapu, Cara Preta",524,Itaituba,0,PA,Aveiro,3,119076.5063,28,119079.2186,106.0071687,,14.33298577
342,Km 43,657,,Indigenous Reserve,Indigenous Reserve,Tribal,,,Munduruku,525,Itaituba,0,PA,Itaituba,3,271248.5449,70,55464.66998,104.5684963,,57.88044012
716,Sao Luiz do TapajCs,658,,Indigenous Reserve,Indigenous Reserve,Tribal,2008,,Munduruku,526,Itaituba,0,PA,Itaituba,3,268358.3991,70,62660.75582,104.4733062,,61.46131354
517,Pimental,659,,Indigenous Reserve,Indigenous Reserve,Tribal,2008,,Munduruku,527,Itaituba,0,PA,"Itaituba, Trairao",3,281463.9086,15,55428.97861,104.2821545,,24.63398008
307,Jauary,660,,Indigenous Reserve,Indigenous Reserve,Tribal,2008,,Mura,528,Manaus,112,AM,Autazes,0,163728.0647,6,163718.316,105.9200259,25.55474023,14.08929575
409,Murutinga,661,,Indigenous Reserve,Indigenous Reserve,Tribal,2008,,Mura,529,Manaus,572,AM,Autazes,0,159799.2989,6,159790.2925,105.9161622,7.192964017,54.43602065
426,Pantaleao,662,,Indigenous Reserve,Indigenous Reserve,Tribal,2010,,Mura,530,Manaus,182,AM,Autazes,0,186237.5626,6,186228.2365,105.614564,1.854795416,49.88334351
266,Guapenu,663,,Indigenous Reserve,Indigenous Reserve,Tribal,2008,,Mura,531,Manaus,285,AM,Autazes,0,176831.0007,6,176821.6482,105.7209038,20.14841198,26.16827375
526,Ponciano,664,,Indigenous Reserve,Indigenous Reserve,Tribal,2008,,Mura,532,Manaus,0,AM,"Autazes, Careiro da V rzea",0,173285.3687,6,173276.9184,105.7291144,,30.0814502
147,Capivara,665,,Indigenous Reserve,Indigenous Reserve,Tribal,2008,,Mura,533,Manaus,154,AM,Autazes,0,184463.2827,6,184454.8199,105.593797,0.166580984,28.80791863
406,Muratuba,666,,Indigenous Reserve,Indigenous Reserve,Tribal,2008,,Mura,534,Manaus,31,AM,Autazes,0,210293.5255,6,210285.6996,105.2730838,,22.77315392
360,Lago do Limao,667,,Indigenous Reserve,Indigenous Reserve,Tribal,2008,,Mura,535,Manaus,49,AM,Borba,0,257580.6655,6,257573.8164,104.7388685,,4.335550584
788,Vista Alegre,668,,Indigenous Reserve,Indigenous Reserve,Tribal,2008,,Mura,536,Manaus,23,AM,Manaquiri,0,217842.581,6,217838.7605,105.5003422,,16.49397423
274,IgarapT Paiol,669,,Indigenous Reserve,Indigenous Reserve,Tribal,2004,,Apurina,537,Manaus,34,AM,Manaquiri,0,242279.1429,6,242275.8067,105.3045689,,9.016903781
711,Sao Francisco,670,,Indigenous Reserve,Indigenous Reserve,Tribal,1993,,Tikuna,538,Manaus,0,AM,Manacapuru,0,187684.8675,6,187683.6847,106.1732418,,46.03526145
357,Lago do Barrigudo,671,,Indigenous Reserve,Indigenous Reserve,Tribal,2004,,Apurina,539,Manaus,25,AM,Beruri,0,311669.5714,6,311667.1004,104.7517711,,0.093146983
679,Rio Cuieras,672,,Indigenous Reserve,Indigenous Reserve,Tribal,2003,, ,540,Manaus,564,AM,Manaus e Novo Airao,0,156069.3083,6,156076.4856,107.9690089,,
273,Igarapp-A,673,,Indigenous Reserve,Indigenous Reserve,Tribal,1997,,Mura,541,Manaus,266,AM,Borba,0,361099.2635,6,361095.0852,103.9012245,7.056409662,
108,Baixo Grande,674,,Indigenous Reserve,Indigenous Reserve,Tribal,2004,,Tor,542,Porto Velho,0,AM,HumaitV,41,331886.727,75,296818.7864,102.2369154,7.906238093,5.970642255
82,Apurina Igarap  Tauamirim,675,,Indigenous Reserve,Indigenous Reserve,Tribal,2003,,Apurina,543,Manaus,120,AM,Tapaun,41,362356.132,66,362361.6326,103.1821479,,1.193829105
802,Zor0,676,,Indigenous Reserve,Indigenous Reserve,Tribal,2001,,Zor,544,Porto Velho,300,MT,Aripuana,4,129506.7158,29,129521.6922,3469.839885,0.214564439,219.1926948
270,Igarapo Lourdes,677,,Indigenous Reserve,Indigenous Reserve,Tribal,2003,,Gaviao,545,Cacoal,500,RO,Ji-Parana,40,210852.5557,75,165221.841,97.31512463,,44.72634308
540,Purubor,678,,Indigenous Reserve,Indigenous Reserve,Tribal,2007,,Purubore,546,Porto Velho,0,RO,"Sao Francisco do Guaporo, Seringueiras",40,271965.7705,64,271976.0585,95.66459769,3.795012521,65.47552763
523,Pirineus de Souza,679,,Indigenous Reserve,Indigenous Reserve,Tribal,2004,,Nambikwara,547,Vilhena,120,MT,Comodoro,40,100345.9843,64,100331.5169,360.702306,150.671022,29.23503789
163,Enawen,680,,Indigenous Reserve,Indigenous Reserve,Tribal,2007,,Enauwend-Nawi,548,Ju,300,MT,"Comodoro, Juina, Sapezal",40,186986.9992,22,113854.9471,95.76128076,,15.52001895
734,Soror,681,,Indigenous Reserve,Indigenous Reserve,Tribal,2003,,"Aikewar, SuruG",549,Marab,0,PA,"Maraba, Sao Domingos do Araguaia, Sao Geraldo do Araguaia",5,162540.8504,67,53689.8962,360.830282,,112.9374521
318,Kapotnhinore,682,,Indigenous Reserve,Indigenous Reserve,Tribal,2004,,Kayape,550,Col,0,"MT, PA","Santa Cruz do Xingu, Sao F",28,464703.4791,74,333554.6595,97.84909942,97.84909942,
676,Rio Arraias/BR 080,683,,Indigenous Reserve,Indigenous Reserve,Tribal,,,Kayabi,551,Col,0,MT,Marcel,34,487075.7972,74,181978.2921,96.8267602,,3.215754654
281,Ikpeng,684,,Indigenous Reserve,Indigenous Reserve,Tribal,2007,,Ikpeng,552,Xingu,0,MT,Ga,34,317597.4407,47,170135.7107,95.23002807,38.73546355,22.07888702
269,Hu'uhi,685,,Indigenous Reserve,Indigenous Reserve,Tribal,2004,,Xavante,553,Nova Xavantina,0,MT,Paranatinga,34,257908.0923,79,123178.8,93.56436688,93.56306527,
519,Pimentel Barbosa,686,,Indigenous Reserve,Indigenous Reserve,Tribal,2005,,Xavante,554,Nova Xavantina,1667,MT,"Canarana, Cocalinho, Ribeirao Cascalheira",36,345695.4302,79,286414.5437,3140.784206,2715.070737,19.81212938
289,Iso0'p,687,,Indigenous Reserve,Indigenous Reserve,Tribal,2005,,Xavante,555,Campinepolis,0,MT,"Agua Boa, Campin",34,312943.5516,79,117576.6778,93.5631146,93.56321056,
414,Norotsura,688,,Indigenous Reserve,Indigenous Reserve,Tribal,2004,,Xavante,556,Campin,0,MT,"Agua Boa, Campin(polis, Nova Xavantina",34,325191.4738,79,101786.1041,93.38835416,93.39274062,
196,Eterairebere,689,,Indigenous Reserve,Indigenous Reserve,Tribal,2004,,Xavante,557,Nova Xavantina,0,MT,"Campinepolis, Novo Sao Joaquim, Santo Ant",34,300726.2055,79,61483.79077,93.08360886,93.0830733,
99,Areoes,690,,Indigenous Reserve,Indigenous Reserve,Tribal,2004,,Xavante,558,Nova Xavantina,832,MT,"Agua Boa, Cocalinho, Nova Nazaro",34,390050.983,79,133733.8078,1759.921532,934.167952,33.96178102
703,Sangradouro/Volta Grande,691,,Indigenous Reserve,Indigenous Reserve,Tribal,2003,,"Bororo, Xavante",559,C,858,MT,"General Carneiro, Novo Sao Joaquim, Poxor",19,178446.7072,2,59790.17227,1033.985171,972.6482104,0.135334877
750,Tereza Cristina,692,,Indigenous Reserve,Indigenous Reserve,Tribal,2005,,Bororo,560,Rondonapolis,358,MT,Santo Antonio do Leverger,19,74349.21649,36,74352.32881,356.7394717,288.2772973,1.751399553
175,Estacao Parecis,693,,Indigenous Reserve,Indigenous Reserve,Tribal,2009,,Paresi,561,Tangar  da Serra,34,MT,"Diamantino, Nortelandia",26,133032.041,8,80845.22058,93.56878844,61.38362889,3.420149156
391,Menko,694,,Indigenous Reserve,Indigenous Reserve,Tribal,2008,,Menku,562,Tangaro da Serra,72,MT,Brasnorte,4,242248.698,63,68607.99704,517.2902972,1.40246595,42.85201065
681,Rio Formoso,695,,Indigenous Reserve,Indigenous Reserve,Tribal,2004,,Paresi,563,Tangar,104,MT,Tangar,26,17415.83958,42,17222.46703,278.7821387,211.583846,26.42466628
507,Paukalirajausu,696,,Indigenous Reserve,Indigenous Reserve,Tribal,2009,,Nambikwara,564,Vilhena,0,MT,"Nova Lacerda, Vila Bela da Santossima Trindade",17,82900.81305,33,82912.8128,92.98321227,87.84246257,0.210745118
109,Baixo Rio Negro,697,,Indigenous Reserve,Indigenous Reserve,Tribal,2007,, ,565,Manaus,2515,AM,Barcelos,0,453227.3599,59,415018.2207,109.9705658,,7.1018008
157,Cua CuT/ Marabitanas,698,,Indigenous Reserve,Indigenous Reserve,Tribal,2010,,Bar,566,Sao Gabriel da Cachoeira,0,AM,Sao Gabriel da Cachoeira,0,872469.2664,59,827678.1471,111.8878697,,
722,Sao Sebastiao Meneroazinho,699,,Indigenous Reserve,Indigenous Reserve,Tribal,2004,,Kanamari,567,Manaus,43,AM,Jurum,45,685633.7934,19,622230.2424,106.5440563,2.125779487,1.655976672
696,Riozinho,700,,Indigenous Reserve,Indigenous Reserve,Tribal,2002,,"Kokama, Tikuna",568,Manaus,22,AM,"Jurum, Jutau",45,668177.6819,19,576650.1274,105.7240543,,0.618371968
713,Sao Gabriel/Sao Salvador,701,,Indigenous Reserve,Indigenous Reserve,Tribal,2003,,Kokama,569,Tabatinga,0,AM,Santo Ant,45,757682.8818,20,647220.7968,106.2727602,2.502517563,5.666086603
535,Porto RedenAao,702,,Indigenous Reserve,Indigenous Reserve,Tribal,2001,,Tikuna,570,Tabatinga,0,AM,Sao Paulo de Olivenva,23,778199.9339,20,646863.9917,105.8589968,2.653061971,8.344964881
298,Jaminawa da Colocarao Sao Paulino,703,,Indigenous Reserve,Indigenous Reserve,Tribal,2004,,Jaminawa,571,Rio Branco,46,AM,Boca do Acre,23,426973.6373,20,263012.5527,98.9347595,,35.84966824
366,Lameirao,704,,Indigenous Reserve,Indigenous Reserve,Tribal,1995,,Mayoruna,572,Atalaia do Norte,113,AM,Atalaia do Norte,23,848801.3125,20,688487.3359,104.551602,,
265,Guanabara,705,,Indigenous Reserve,Indigenous Reserve,Tribal,2004,,Kokama Tikuna,573,Tabatinga,0,AM,Benjamin Constant,23,769363.7834,20,613391.5751,104.3049412,,
326,Karitiana,706,,Indigenous Reserve,Indigenous Reserve,Tribal,2008,,Karipuna,574,Porto Velho,130,RO,"Candeias do Jamari, Porto Velho",45,46498.60662,68,46493.78409,958.3795675,18.751314,34.20285601
350,Kulina do Rio Uern - Matatibem,707,,Indigenous Reserve,Indigenous Reserve,Tribal,2004,,Kulina,575,Manaus,120,AM,Carauari,23,511912.2497,20,397420.078,103.4438529,,4.446907857
271,Igarapp Preto/Pauana,708,,Indigenous Reserve,Indigenous Reserve,Tribal,2004,,Kanamari,576,Rio Branco,120,AM,Carauari,23,507987.4438,20,384151.3368,103.1964341,,6.977285499
804,Zuruaha,709,,Indigenous Reserve,Indigenous Reserve,Tribal,2004,,Zuruaha,577,Manaus,123,AM,Tapauh,23,302973.7093,20,178803.6397,2434.775462,,12.23829318
375,Mamorip,710,,Indigenous Reserve,Indigenous Reserve,Tribal,2004,,Apurina,578,Rio Branco,0,AM,Pauini,23,306612.2379,20,166788.1952,100.8440411,,0.575003178
702,Sakoa/Santa Vit ria,711,,Indigenous Reserve,Indigenous Reserve,Tribal,2004,,Apurina,579,Rio Branco,0,AM,Pauini,23,291521.6297,20,129844.1765,100.232452,,0.798054781
259,Garaperi/Lago da Vitoria,712,,Indigenous Reserve,Indigenous Reserve,Tribal,2004,,Apurina,580,Rio Branco,130,AM,Pauini,23,305433.2824,20,133810.9394,99.73985501,,7.936550309
786,Valparaiso,713,,Indigenous Reserve,Indigenous Reserve,Tribal,2004,,Apurina,581,Rio Branco,50,AM,Boca do Acre,23,292717.5332,20,121152.7466,99.32260508,,9.58738589
398,Monte/Primavera/Goiaba,714,,Indigenous Reserve,Indigenous Reserve,Tribal,2004,,"Apurina, Jamamadi",582,Rio Branco,178,AM,Boca do Acre,23,261554.5892,20,91579.20429,99.1370986,,60.24930137
286,Iquirema,715,,Indigenous Reserve,Indigenous Reserve,Tribal,2004,,Jamamadi,583,Rio Branco,66,AM,Boca do Acre,23,276279.3263,20,106349.4614,99.15897746,,54.68470207
294,Jamamadi do Lourdes,716,,Indigenous Reserve,Indigenous Reserve,Tribal,2008,,"Apurina, Jamamadi",584,Manaus,0,AM,Boca do Acre,23,316832.5639,20,147869.7994,99.16582964,,4.301098467
137,Caiapuca,717,,Indigenous Reserve,Indigenous Reserve,Tribal,,,Jaminawa,585,Rio Branco,72,AM,Boca do Acre,23,368416.9428,20,205681.1287,98.85535692,28.60824511,0.74128174
331,Kaxinaw,718,,Indigenous Reserve,Indigenous Reserve,Tribal,2001,,Kaxinawn,586,Rio Branco,0,AC,Feijn,23,643539.9008,20,475345.7168,3399.260495,,63.80710023
301,Jaminawa do Rio Caetr,719,,Indigenous Reserve,Indigenous Reserve,Tribal,2008,,Jaminawa,587,Rio Branco,103,AC,Sena Madureira,23,519457.9785,20,362524.2037,98.4702266,,
299,Jaminawa do Guajare,720,,Indigenous Reserve,Indigenous Reserve,Tribal,2003,,Jaminawa,588,Rio Branco,0,AC,Rodrigues Alves,23,534857.5314,20,396555.8702,97.49238873,,0.370184988
376,Manchineri do Seringal Guanabara,721,,Indigenous Reserve,Indigenous Reserve,Tribal,2003,,Machineri,589,Rio Branco,92,AC,"Assis Brasil, Sena Madureira",23,543739.9493,20,407902.2783,97.36008879,,1.919888538
296,Jaminawa Arara do Rio Bagn,722,,Indigenous Reserve,Indigenous Reserve,Tribal,2001,,"Arara, Jaminawa",590,Rio Branco,165,AC,Marechal Thaumaturgo,23,830979.5063,20,666933.5116,99.1174077,,0.670089353
412,Nauo,723,,Indigenous Reserve,Indigenous Reserve,Tribal,2005,,Nau ,591,Rio Branco,0,AC,MCncio Lima,23,982370.0128,20,812470.5584,100.5280463,,2.786654151
420,Nukini,724,,Indigenous Reserve,Indigenous Reserve,Tribal,2002,,Nukuini,592,Rio Branco,425,AC,MCncio Lima,23,980193.6072,20,809793.5916,412.8589076,,42.08918923
537,Praia do Indio,725,,Indigenous Reserve,Indigenous Reserve,Tribal,,,Munduruku,593,Itaituba,69,PA,Itaituba,3,251413.2549,70,89429.11388,0.317740758,,0.317740712
749,Tereza Cristina,726,,Indigenous Reserve,Indigenous Reserve,Tribal,1967,,Bororo,594,Rondonapolis,358,MT,Santo Antonio do Leverger,19,51683.70622,36,51686.05654,356.7394717,288.2772973,1.751399553
736,Sururue,727,,Indigenous Reserve,Indigenous Reserve,Tribal,2010,,Kokama,596,Tabatinga,0,AM,"Benjamin Constant, Sao Paulo de Olivenoa",23,741141.7511,20,588927.4598,363.6201698,,5.699354274
753,Tikuna de Feijoal,728,,Indigenous Reserve,Indigenous Reserve,Tribal,2004,,"Kokama, Tikuna",597,Tabatinga,2830,AM,"Benjamin Constant, Sao Paulo de Oliven",23,745225.3625,20,595609.0169,418.0324184,,18.23072596
437,Parque do Aripuana,729,,Indigenous Reserve,Indigenous Reserve,Tribal,1988,,Cinta Larga,598,Ju,244,"MT, RO","Ju,na, Vilhena",40,33607.18144,64,33597.28123,15071.50104,985.5011038,45.75137471
