OBJECTID,ID_UC0,Name,ID_WCMC2,class,type,gov_level,year_created,GID7,QUALIDAD8,ATO_LEGA9,DT_ULTIM10,CODIGO_U11,NOME_ORG12,Type,GID0,SIGLA1,OBS_AREA2,REV3,EM_REVIS4,CODAREAR5,ADR6,AREAETNO7,POPULANO8,GRUPOS9,UF10,MUNICSPI11,ETAPA12,SITUACAO13,TITULO14,DOCUMENT15,DATADOC16,EXTENSO17,TIPO18,CDOC19,FLUXO20,CODTI21,NOME_ARE22,NOME_TI23,CODAREA24,Near_OpDam_ID,NEAR_DIST_OpDam_m,NEAR_FID,NEAR_DIST
119,240,RESERVA EXTRATIVISTA EXTREMO NORTE DO TOCANTINS,115891,Reserva Extrativista,US,federal,1992,1749,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO 535 de 21/05/1992,25/09/2007,0000.00.0240,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,5,142761.9691,73,62349.56183
100,288,RESERVA EXTRATIVISTA GURUPC-MELGAaO,351838,Reserva Extrativista,US,federal,2006,1760,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO S/N de 01/12/2006,25/09/2007,0000.00.0288,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,46,140831.1032,10,166410.8527
111,241,RESERVA EXTRATIVISTA IPAe-ANILZINHO,351802,Reserva Extrativista,US,federal,2005,1605,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO S/N de 15/06/2005,5/2/2016,0000.00.0241,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,51,58423.50327,80,58431.33792
149,1628,RESERVA EXTRATIVISTA ITUX , ,Reserva Extrativista,US,federal,2008,2370,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria,Decreto nO S/N de 06/06/2008,2/3/2016,0000.00.1628,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,45,72069.03472,19,0
148,287,RESERVA EXTRATIVISTA LAGO DO CEDRO,351837,Reserva Extrativista,US,federal,2006,11097,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria,Decreto nO S/N de 12/09/2006,25/09/2007,0000.00.0287,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,48,358989.7492,79,219030.8293
108,233,RESERVA EXTRATIVISTA LAGO DO CUNIa,351761,Reserva Extrativista,US,federal,1999,1754,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO 3238 de 11/11/1999,24/04/2008,0000.00.0233,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,41,32475.05076,66,32484.05182
127,235,RESERVA EXTRATIVISTA M DIO JURUr,351769,Reserva Extrativista,US,federal,1997,1488,Correto (O poligono corresponde ao memorial descritivo do ato legal de criaado).,Decreto nO s/n de 04/03/1997,4/2/2016,0000.00.0235,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,23,516100.725,20,385973.2672
92,243,RESERVA EXTRATIVISTA MAE GRANDE DE CURUaA,351782,Reserva Extrativista,US,federal,2002,1776,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO S/N de 16/12/2002,12/2/2016,0000.00.0243,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,51,377348.6904,80,377346.9024
71,244,RESERVA EXTRATIVISTA MAPU ,351800,Reserva Extrativista,US,federal,2005,1756,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO S/N de 23/05/2005,28/04/2016,0000.00.0244,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,16,219274.8624,31,219267.2145
124,227,RESERVA EXTRATIVISTA MARACANn,351781,Reserva Extrativista,US,federal,2002,1778,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO S/N de 16/12/2002,15/02/2016,0000.00.0227,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,51,399140.8694,80,399137.6768
145,247,RESERVA EXTRATIVISTA MARINHA ARAI-PEROBA,351798,Reserva Extrativista,US,federal,2005,1774,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria,Decreto legislativo no S/N de 23/05/2005,26/09/2007,0000.00.0247,Instituto Chico Mendes de Conserva5/o da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,51,453281.0197,80,453275.3763
61,248,RESERVA EXTRATIVISTA MARINHA CAETaTAPERA U,351796,Reserva Extrativista,US,federal,2005,1773,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO S/N de 23/05/2005,26/09/2007,0000.00.0248,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,51,445162.2602,80,445156.9128
97,3134,RESERVA EXTRATIVISTA MARINHA CUINARANA, ,Reserva Extrativista,US,federal,2014,11160,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO Sem nomero de 13/10/2014,15/02/2016,0000.00.3134,Instituto Chico Mendes de Conserva4,5,,,,,,,,,,,,,,,,,,,,,,,,,,51,392869.2496,80,392866.8177
146,249,RESERVA EXTRATIVISTA MARINHA DE GURUPI-PIRIo,351799,Reserva Extrativista,US,federal,2005,1772,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria,Decreto nO S/N de 23/05/2005,26/09/2007,0000.00.0249,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,51,463660.5548,80,463653.8384
99,254,RESERVA EXTRATIVISTA MARINHA DE SOURE,351783,Reserva Extrativista,US,federal,2001,1767,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO S/N de 23/11/2001,23/04/2010,0000.00.0254,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,16,330124.8019,31,330117.9505
140,3133,RESERVA EXTRATIVISTA MARINHA MESTRE LUCINDO, ,Reserva Extrativista,US,federal,2014,11158,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria,Decreto nO Sem nomero de 13/10/2014,30/03/2016,0000.00.3133,Instituto Chico Mendes de Conserva4,5,,,,,,,,,,,,,,,,,,,,,,,,,,51,388615.6593,80,388613.4351
116,3132,RESERVA EXTRATIVISTA MARINHA MOCAPAJUBA, ,Reserva Extrativista,US,federal,2014,11156,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO sem nomero de 13/10/2014,12/2/2016,0000.00.3132,Instituto Chico Mendes de Conserva4,5,,,,,,,,,,,,,,,,,,,,,,,,,,51,374384.5894,80,374383.2143
80,250,RESERVA EXTRATIVISTA MARINHA TRACUATEUA,351797,Reserva Extrativista,US,federal,2005,1771,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO S/N de 23/05/2005,12/3/2010,0000.00.0250,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,51,430926.648,80,430921.9876
135,226,RESERVA EXTRATIVISTA MATA GRANDE,351768,Reserva Extrativista,US,federal,1992,345,Correto (O poligono corresponde ao memorial descritivo do ato legal de criaado).,Decreto nO 532 de 20/05/1992,31/05/2011,0000.00.0226,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,5,113774.2295,73,16777.33265
123,1520,RESERVA EXTRATIVISTA QUILOMBO DO FRECHAL, ,Reserva Extrativista,US,federal,1992,1751,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO 536 de 21/05/1992,31/05/2011,0000.00.1520,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,51,566040.8875,73,490567.4718
104,1810,RESERVA EXTRATIVISTA RENASCER, ,Reserva Extrativista,US,federal,2009,3230,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO S/N de 05/06/2009,10/2/2016,0000.00.1810,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,3,82325.77642,28,82322.1562
137,1518,RESERVA EXTRATIVISTA RIO CAJARI,31776,Reserva Extrativista,US,federal,1990,1746,Correto (O poligono corresponde ao memorial descritivo do ato legal de criaado).,Decreto nO 99.145 de 13/03/1990,4/2/2016,0000.00.1518,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,46,15056.27501,7,132732.7686
74,280,RESERVA EXTRATIVISTA RIO IRIRI,351830,Reserva Extrativista,US,federal,2006,1705,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO S/N de 06/06/2006,4/2/2016,0000.00.0280,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,3,183617.8236,15,180348.7775
136,256,RESERVA EXTRATIVISTA RIO OURO PRETO,31777,Reserva Extrativista,US,federal,1990,1750,Correto (O poligono corresponde ao memorial descritivo do ato legal de criaado).,Decreto nO 99.166 de 14/03/1990,15/03/2016,0000.00.0256,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,23,139100.6875,39,139098.33
120,1635,RESERVA EXTRATIVISTA RIO XINGU, ,Reserva Extrativista,US,federal,2008,2436,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO s/n de 05/06/2008,1/2/2016,0000.00.1635,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,3,240929.3192,10,168269.8932
76,257,RESERVA EXTRATIVISTA RIOZINHO DA LIBERDADE,351713,Reserva Extrativista,US,federal,2005,385,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO S/N de 18/02/2005,22/02/2016,0000.00.0257,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,23,794399.2374,20,626429.0189
134,258,RESERVA EXTRATIVISTA RIOZINHO DO ANFR SIO,351785,Reserva Extrativista,US,federal,2004,1708,Correto (O poligono corresponde ao memorial descritivo do ato legal de criaado).,Decreto nO s/n de 09/11/2004,18/02/2016,0000.00.0258,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,3,186787.9957,15,95361.27697
95,228,RESERVA EXTRATIVISTA S O JOoO DA PONTA,351780,Reserva Extrativista,US,federal,2002,1775,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO S/N de 16/12/2002,12/2/2016,0000.00.0228,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,51,375643.6544,80,375642.2534
91,259,RESERVA EXTRATIVISTA TAPAJCS ARAPIUNS,351776,Reserva Extrativista,US,federal,1998,1753,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO S/N de 09/11/1998,1/2/2016,0000.00.0259,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,3,92584.47155,28,92597.22935
118,282,RESERVA EXTRATIVISTA TERRA GRANDE PRACUUBA, ,Reserva Extrativista,US,federal,2006,1759,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO S/N de 06/06/2006,22/03/2016,0000.00.0282,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,51,253868.848,10,236238.0029
152,260,RESERVA EXTRATIVISTA VERDE PARA SEMPRE,351786,Reserva Extrativista,US,federal,2004,1757,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria,Decreto nO S/N de 09/11/2004,5/2/2016,0000.00.0260,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,46,100561.9243,10,70036.08862
139,3077,RESERVA PARTICULAR DO PATRIMnNIO NATURAL AURORA NATURA, ,Reserva Particular do Patrimnnio Natural,US,federal,2012,10635,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria,Portaria n  108 de 15/10/2012,1/8/2014,0000.00.3077,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,48,200054.9954,55,89402.96147
147,2744,RESERVA PARTICULAR DO PATRIMnNIO NATURAL BICO DO JAVAdS, ,Reserva Particular do Patrimnnio Natural,US,federal,2011,7283,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria,Portaria n  99 de 05/12/2011,1/8/2014,0000.00.2744,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,28,193336.0656,34,173807.0653
115,2082,RESERVA PARTICULAR DO PATRIMnNIO NATURAL CATEDRAL DO JALAPaO, ,Reserva Particular do Patrimnnio Natural,US,federal,2010,10100,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Portaria n  58 de 28/07/2010,26/08/2011,0000.00.2082,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,28,166968.8658,12,5865.500364
90,2105,RESERVA PARTICULAR DO PATRIMnNIO NATURAL FAZENDA BOSCO, ,Reserva Particular do Patrimnnio Natural,US,federal,2005,10012,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Portaria n  32 de 02/05/2005,26/08/2011,0000.00.2105,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,40,109084.5577,64,109088.1382
131,2106,RESERVA PARTICULAR DO PATRIMnNIO NATURAL FAZENDA CALIXTO, ,Reserva Particular do Patrimnnio Natural,US,federal,2009,10102,Correto (O poligono corresponde ao memorial descritivo do ato legal de criaado).,Portaria n  42 de 05/06/2009,26/08/2011,0000.00.2106,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,36,193216.7268,55,106544.4853
72,2708,RESERVA PARTICULAR DO PATRIMnNIO NATURAL GIBEiO, ,Reserva Particular do Patrimnnio Natural,US,federal,2012,7042,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Portaria n  68 de 15/06/2012,1/8/2014,0000.00.2708,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,40,152426.24,64,152440.6327
138,2121,RESERVA PARTICULAR DO PATRIMnNIO NATURAL ILHAS ALEXANDRE RODRIGUES FERREIRA, ,Reserva Particular do Patrimnnio Natural,US,federal,2009,9005,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria,Portaria n  67 de 17/08/2009,26/08/2011,0000.00.2121,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,0,453864.257,59,416366.0939
55,3090,RESERVA PARTICULAR DO PATRIMnNIO NATURAL IRMdOS SATELIS, ,Reserva Particular do Patrimnnio Natural,US,federal,2012,10686,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Portaria n  122 de 09/11/2012,1/8/2014,0000.00.3090,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,40,152273.0024,64,152287.4205
133,2129,RESERVA PARTICULAR DO PATRIMnNIO NATURAL KLAGESI, ,Reserva Particular do Patrimnnio Natural,US,federal,2005,9873,Correto (O poligono corresponde ao memorial descritivo do ato legal de criaado).,Portaria n  56 de 23/08/2005,26/08/2011,0000.00.2129,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,51,339264.9927,80,339263.39
110,2709,RESERVA PARTICULAR DO PATRIMnNIO NATURAL NOVA AURORA, ,Reserva Particular do Patrimnnio Natural,US,federal,2011,7044,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Portaria n  110 de 27/12/2011,1/8/2014,0000.00.2709,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,40,137252.2684,64,137266.6694
73,2146,RESERVA PARTICULAR DO PATRIMnNIO NATURAL OSoRIO REIMaO, ,Reserva Particular do Patrimnnio Natural,US,federal,2009,9877,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Portaria n  18 de 26/03/2009,26/08/2011,0000.00.2146,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,51,175062.5117,80,175066.5471
126,1158,RESERVA PARTICULAR DO PATRIMnNIO NATURAL SESC TEPEQUaM, ,Reserva Particular do Patrimnnio Natural,US,federal,2001,10961,Esquemltico (O poligono t uma representa,Portaria no 19 de 02/03/2001,20/08/2014,0000.00.1158,Instituto Chico Mendes de Conservaeso da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,0,540455.6284,59,424663.0533
54,2216,RESERVA PARTICULAR DO PATRIMnNIO NATURAL SONHADA, ,Reserva Particular do Patrimnnio Natural,US,federal,2010,10108,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Portaria n  44 de 09/06/2010,26/08/2011,0000.00.2216,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,28,179785.4132,46,179834.5654
1,3131,ESTA, ,Esta,PI,federal,2014,11154,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO sem nomero de 17/10/2014,5/2/2016,0000.00.3131,Instituto Chico Mendes de Conserva4,6,,,,,,,,,,,,,,,,,,,,,,,,,,0,383409.4949,37,97427.58784
28,76,ESTACAO ECOLOGICA SERRA GERAL DO TOCANTINS,351751,Esta51o EcolOgica,PI,federal,2001,1427,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria쁈酣o).,Decreto nO 0001 de 28/09/2001,29/04/2011,0000.00.0076,Instituto Chico Mendes de Conserva mo da Biodiversidade,6,,,,,,,,,,,,,,,,,,,,,,,,,,28,154046.5361,21,20991.87119
49,75,ESTAitO ECOLiGICA DA SERRA DAS ARARAS,5125,Esta,PI,federal,1982,109,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria쁈酣o).,Decreto nO 87222 de 31/05/1982,29/11/2007,0000.00.0075,Instituto Chico Mendes de Conserva mo da Biodiversidade,6,,,,,,,,,,,,,,,,,,,,,,,,,,26,125402.2399,65,114053.5981
24,47,ESTAitO ECOLiGICA DA TERRA DO MEIO,351711,Esta11o Ecoligica,PI,federal,2005,967,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria쁈酣o).,Decreto nO sem nomero de 17/02/2005,1/2/2016,0000.00.0047,Instituto Chico Mendes de Conserva5,6,,,,,,,,,,,,,,,,,,,,,,,,,,3,178352.9247,10,171105.6538
26,51,ESTAitO ECOLiGICA DE CARACARAs,5124,Esta,PI,federal,1982,1811,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria쁈酣o).,Decreto nO 87222 de 01/06/1982,27/04/2011,0000.00.0051,Instituto Chico Mendes de Conserva mo da Biodiversidade,6,,,,,,,,,,,,,,,,,,,,,,,,,,0,431017.9907,59,323717.8427
13,53,ESTAitO ECOLiGICA DE CUNI ,351762,Esta62o Ecoligica,PI,federal,2001,4034,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO S/Ni de 28/09/2001,27/04/2011,0000.00.0053,Instituto Chico Mendes de Conserva mo da Biodiversidade,6,,,,,,,,,,,,,,,,,,,,,,,,,,41,21420.62795,66,21429.71953
40,55,ESTAitO ECOLiGICA DE IQUe,2217,Esta,PI,federal,1981,1816,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria쁈酣o).,Decreto nO 86061 de 03/06/1981,27/04/2011,0000.00.0055,Instituto Chico Mendes de Conserva mo da Biodiversidade,6,,,,,,,,,,,,,,,,,,,,,,,,,,40,122782.8819,22,81145.03078
48,56,ESTAitO ECOLiGICA DE JUTA -SOLIMvES,10845,Esta5,PI,federal,1983,3526,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria쁈酣o).,Decreto nO 88541 de 21/07/1983,11/2/2016,0000.00.0056,Instituto Chico Mendes de Conserva mo da Biodiversidade,6,,,,,,,,,,,,,,,,,,,,,,,,,,45,717688.8812,20,616223.3966
23,57,ESTAitO ECOLiGICA DE MARACC,2218,Esta,PI,federal,1981,81,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO 86061 de 04/06/1981,1/2/2016,0000.00.0057,Instituto Chico Mendes de Conserva mo da Biodiversidade,6,,,,,,,,,,,,,,,,,,,,,,,,,,0,620688.3066,59,507460.9146
21,58,ESTAitO ECOLiGICA DE MARACC JIPIOCA,2219,Esta,PI,federal,1981,1857,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO 86061 de 04/06/1981,16/02/2016,0000.00.0058,Instituto Chico Mendes de Conserva mo da Biodiversidade,6,,,,,,,,,,,,,,,,,,,,,,,,,,2,140643.216,13,86994.86601
31,60,ESTAitO ECOLiGICA DE NIQUIC,10826,Esta6,PI,federal,1985,85,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria쁈酣o).,Decreto nO 91306 de 03/06/1985,2/2/2016,0000.00.0060,Instituto Chico Mendes de Conserva mo da Biodiversidade,6,,,,,,,,,,,,,,,,,,,,,,,,,,0,380411.0958,59,286635.033
19,62,ESTAitO ECOLiGICA DE TAIAMC,2220,Esta,PI,federal,1981,7070,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO 86061 de 04/06/1981,31/05/2011,0000.00.0062,Instituto Chico Mendes de Conserva mo da Biodiversidade,6,,,,,,,,,,,,,,,,,,,,,,,,,,20,210358.6741,38,210347.8398
39,67,ESTAitO ECOLiGICA DO JARI,4891,Esta,PI,federal,1982,5260,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria쁈酣o).,Decreto nO 87092 de 12/04/1982,1/2/2016,0000.00.0067,Instituto Chico Mendes de Conserva mo da Biodiversidade,6,,,,,,,,,,,,,,,,,,,,,,,,,,46,24858.29823,7,102133.0749
32,72,ESTAitO ECOLiGICA JUAMI-JAPURs,10830,Esta0,PI,federal,1985,106,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria쁈酣o).,Decreto nO 91307 de 03/06/1985,11/2/2016,0000.00.0072,Instituto Chico Mendes de Conserva mo da Biodiversidade,6,,,,,,,,,,,,,,,,,,,,,,,,,,45,838549.3727,20,723663.4138
30,68,ESTAitO ECOLiGICA RIO ACRE,2222,Esta,PI,federal,1981,1825,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria쁈酣o).,Decreto nO 86061 de 04/06/1981,5/2/2016,0000.00.0068,Instituto Chico Mendes de Conserva mo da Biodiversidade,6,,,,,,,,,,,,,,,,,,,,,,,,,,23,604330.0295,20,474086.7784
6,136,PARQUE NACIONAL DA AMAZdNIA,55,Parque,PI,federal,1974,7625,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO 73683 de 20/02/1974,4/1/2016,0000.00.0136,Instituto Chico Mendes de Conserva mo da Biodiversidade,6,,,,,,,,,,,,,,,,,,,,,,,,,,3,213382.3092,70,0
47,272,PARQUE NACIONAL DA CHAPADA DAS MESAS,351806,Parque,PI,federal,2005,5325,Aproximado (O poligono representa uma estimativa dos limites da unidade).,Decreto no S/N de 12/12/2005,9/10/2012,0000.00.0272,Instituto Chico Mendes de Conservaumo da Biodiversidade,6,,,,,,,,,,,,,,,,,,,,,,,,,,5,35846.5642,30,35871.52545
3,138,PARQUE NACIONAL DA CHAPADA DOS GUIMAR ES,19273,Parque,PI,federal,1989,205,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO 97656 de 12/04/1989,23/04/2010,0000.00.0138,Instituto Chico Mendes de Conserva mo da Biodiversidade,6,,,,,,,,,,,,,,,,,,,,,,,,,,34,40084.82217,24,34991.59288
10,188,PARQUE NACIONAL DA SERRA DA CUTIA,351748,Parque,PI,federal,2001,1704,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO Sem Nomero de 01/08/2001,1/2/2016,0000.00.0188,Instituto Chico Mendes de Conserva1,6,,,,,,,,,,,,,,,,,,,,,,,,,,23,234539.6434,39,234535.3992
