OBJECTID,ID_UC,Name,Reserve Type,Class,gov_level,year_created,Polygon_quality,Organization_group_name,ID_TI,ADR6,Population,State,Municipality,OpDam_ID,NEAR_DIST_OpDam_m,Dam_ID,NEAR_DIST_alldams
136,256,RESERVA EXTRATIVISTA RIO OURO PRETO,Extractive Reserve,Sustainable Use,Federal,1990,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,23,139100.6875,39,139098.33
120,1635,RESERVA EXTRATIVISTA RIO XINGU,Extractive Reserve,Sustainable Use,Federal,2008,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,3,240929.3192,10,168269.8932
76,257,RESERVA EXTRATIVISTA RIOZINHO DA LIBERDADE,Extractive Reserve,Sustainable Use,Federal,2005,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,23,794399.2374,20,626429.0189
134,258,RESERVA EXTRATIVISTA RIOZINHO DO ANFR SIO,Extractive Reserve,Sustainable Use,Federal,2004,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,3,186787.9957,15,95361.27697
95,228,RESERVA EXTRATIVISTA S O JOoO DA PONTA,Extractive Reserve,Sustainable Use,Federal,2002,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,51,375643.6544,80,375642.2534
91,259,RESERVA EXTRATIVISTA TAPAJCS ARAPIUNS,Extractive Reserve,Sustainable Use,Federal,1998,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,3,92584.47155,28,92597.22935
118,282,RESERVA EXTRATIVISTA TERRA GRANDE PRACUUBA,Extractive Reserve,Sustainable Use,Federal,2006,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,51,253868.848,10,236238.0029
152,260,RESERVA EXTRATIVISTA VERDE PARA SEMPRE,Extractive Reserve,Sustainable Use,Federal,2004,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,46,100561.9243,10,70036.08862
139,3077,RESERVA PARTICULAR DO PATRIMnNIO NATURAL AURORA NATURA,Private Reservation of the Natural Heritage,Sustainable Use,Federal,2012,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,48,200054.9954,55,89402.96147
147,2744,RESERVA PARTICULAR DO PATRIMnNIO NATURAL BICO DO JAVAdS,Private Reservation of the Natural Heritage,Sustainable Use,Federal,2011,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,28,193336.0656,34,173807.0653
115,2082,RESERVA PARTICULAR DO PATRIMnNIO NATURAL CATEDRAL DO JALAPaO,Private Reservation of the Natural Heritage,Sustainable Use,Federal,2010,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,28,166968.8658,12,5865.500364
90,2105,RESERVA PARTICULAR DO PATRIMnNIO NATURAL FAZENDA BOSCO,Private Reservation of the Natural Heritage,Sustainable Use,Federal,2005,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,40,109084.5577,64,109088.1382
131,2106,RESERVA PARTICULAR DO PATRIMnNIO NATURAL FAZENDA CALIXTO,Private Reservation of the Natural Heritage,Sustainable Use,Federal,2009,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,36,193216.7268,55,106544.4853
72,2708,RESERVA PARTICULAR DO PATRIMnNIO NATURAL GIBEiO,Private Reservation of the Natural Heritage,Sustainable Use,Federal,2012,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,40,152426.24,64,152440.6327
138,2121,RESERVA PARTICULAR DO PATRIMnNIO NATURAL ILHAS ALEXANDRE RODRIGUES FERREIRA,Private Reservation of the Natural Heritage,Sustainable Use,Federal,2009,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,0,453864.257,59,416366.0939
55,3090,RESERVA PARTICULAR DO PATRIMnNIO NATURAL IRMdOS SATELIS,Private Reservation of the Natural Heritage,Sustainable Use,Federal,2012,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,40,152273.0024,64,152287.4205
133,2129,RESERVA PARTICULAR DO PATRIMnNIO NATURAL KLAGESI,Private Reservation of the Natural Heritage,Sustainable Use,Federal,2005,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,51,339264.9927,80,339263.39
110,2709,RESERVA PARTICULAR DO PATRIMnNIO NATURAL NOVA AURORA,Private Reservation of the Natural Heritage,Sustainable Use,Federal,2011,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,40,137252.2684,64,137266.6694
73,2146,RESERVA PARTICULAR DO PATRIMnNIO NATURAL OSoRIO REIMaO,Private Reservation of the Natural Heritage,Sustainable Use,Federal,2009,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,51,175062.5117,80,175066.5471
126,1158,RESERVA PARTICULAR DO PATRIMnNIO NATURAL SESC TEPEQUaM,Private Reservation of the Natural Heritage,Sustainable Use,Federal,2001,Schematic,Instituto Chico Mendes de Conservaeso da Biodiversidade,,,,,,0,540455.6284,59,424663.0533
54,2216,RESERVA PARTICULAR DO PATRIMnNIO NATURAL SONHADA,Private Reservation of the Natural Heritage,Sustainable Use,Federal,2010,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,28,179785.4132,46,179834.5654
1,3131,ESTA,Esta,Protection Integral,Federal,2014,Correct,Instituto Chico Mendes de Conserva4,,,,,,0,383409.4949,37,97427.58784
28,76,ESTACAO ECOLOGICA SERRA GERAL DO TOCANTINS,Estao Ecologica,Protection Integral,Federal,2001,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,28,154046.5361,21,20991.87119
49,75,ESTAitO ECOLiGICA DA SERRA DAS ARARAS,Esta,Protection Integral,Federal,1982,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,26,125402.2399,65,114053.5981
24,47,ESTAitO ECOLiGICA DA TERRA DO MEIO,Estao Ecologica,Protection Integral,Federal,2005,Correct,Instituto Chico Mendes de Conserva5,,,,,,3,178352.9247,10,171105.6538
26,51,ESTAitO ECOLiGICA DE CARACARAs,Esta,Protection Integral,Federal,1982,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,0,431017.9907,59,323717.8427
13,53,ESTAitO ECOLiGICA DE CUNI,Estao Ecologica,Protection Integral,Federal,2001,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,41,21420.62795,66,21429.71953
40,55,ESTAitO ECOLiGICA DE IQUe,Esta,Protection Integral,Federal,1981,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,40,122782.8819,22,81145.03078
48,56,ESTAitO ECOLiGICA DE JUTA -SOLIMvES,Esta,Protection Integral,Federal,1983,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,45,717688.8812,20,616223.3966
23,57,ESTAitO ECOLiGICA DE MARACC,Esta,Protection Integral,Federal,1981,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,0,620688.3066,59,507460.9146
21,58,ESTAitO ECOLiGICA DE MARACC JIPIOCA,Esta,Protection Integral,Federal,1981,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,2,140643.216,13,86994.86601
31,60,ESTAitO ECOLiGICA DE NIQUIC,Esta,Protection Integral,Federal,1985,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,0,380411.0958,59,286635.033
19,62,ESTAitO ECOLiGICA DE TAIAMC,Esta,Protection Integral,Federal,1981,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,20,210358.6741,38,210347.8398
39,67,ESTAitO ECOLiGICA DO JARI,Esta,Protection Integral,Federal,1982,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,46,24858.29823,7,102133.0749
32,72,ESTAitO ECOLiGICA JUAMI-JAPURs,Esta,Protection Integral,Federal,1985,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,45,838549.3727,20,723663.4138
30,68,ESTAitO ECOLiGICA RIO ACRE,Esta,Protection Integral,Federal,1981,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,23,604330.0295,20,474086.7784
6,136,PARQUE NACIONAL DA AMAZdNIA,Park,Protection Integral,Federal,1974,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,3,213382.3092,70,0
47,272,PARQUE NACIONAL DA CHAPADA DAS MESAS,Park,Protection Integral,Federal,2005,Approximate,Instituto Chico Mendes de Conservaumo da Biodiversidade,,,,,,5,35846.5642,30,35871.52545
3,138,PARQUE NACIONAL DA CHAPADA DOS GUIMAR ES,Park,Protection Integral,Federal,1989,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,34,40084.82217,24,34991.59288
10,188,PARQUE NACIONAL DA SERRA DA CUTIA,Park,Protection Integral,Federal,2001,Correct,Instituto Chico Mendes de Conserva1,,,,,,23,234539.6434,39,234535.3992
34,149,PARQUE NACIONAL DA SERRA DO DIVISOR,Park,Protection Integral,Federal,1989,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,23,884283.9382,20,721032.4538
27,151,PARQUE NACIONAL DA SERRA DO PARDO,Park,Protection Integral,Federal,2005,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,3,317524.236,10,293193.6684
9,156,PARQUE NACIONAL DAS NASCENTES DO RIO PARNAIBA,Park,Protection Integral,Federal,2002,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,28,181497.9445,21,34257.57328
41,49,PARQUE NACIONAL DE ANAVILHANAS,Park,Protection Integral,Federal,1981,Approximate,Instituto Chico Mendes de Conservaumo da Biodiversidade,,,,,,0,135196.2241,6,135201.7925
35,163,PARQUE NACIONAL DE PACAdS NOVOS,Park,Protection Integral,Federal,1979,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,23,154968.8412,39,154961.5944
50,3410,PARQUE NACIONAL DO ACARI,Park,Protection Integral,Federal,2016,Correct,Instituto Chico Mendes de Conserva1/o da Biodiversidade,,,,,,4,377875.6811,37,217627.1174
37,168,PARQUE NACIONAL DO ARAGUAIA,Park,Protection Integral,Federal,1959,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,28,179827.4341,34,163342.2796
38,169,PARQUE NACIONAL DO CABO ORANGE,Park,Protection Integral,Federal,1980,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,2,212251.6705,13,107313.696
29,267,PARQUE NACIONAL DO JAMANXIM,Park,Protection Integral,Federal,2006,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,3,273109.027,15,50635.3426
18,173,PARQUE NACIONAL DO JAs,Park,Protection Integral,Federal,1980,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,0,209119.7751,6,209127.0691
14,281,PARQUE NACIONAL DO JURUENA,Park,Protection Integral,Federal,2006,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,4,143425.4602,32,69957.07155
42,174,PARQUE NACIONAL DO MONTE RORAIMA,Park,Protection Integral,Federal,1989,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,0,752470.7205,59,635600.4249
2,175,PARQUE NACIONAL DO PANTANAL MATOGROSSENSE,Park,Protection Integral,Federal,1981,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,39,248036.4612,60,248052.1527
15,177,PARQUE NACIONAL DO PICO DA NEBLINA,Park,Protection Integral,Federal,1979,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,0,650381.0241,59,613630.2989
45,264,PARQUE NACIONAL DO RIO NOVO,Park,Protection Integral,Federal,2006,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,4,373168.3716,71,125747.0504
22,284,PARQUE NACIONAL DOS CAMPOS AMAZrNICOS,Park,Protection Integral,Federal,2006,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,41,149177.4192,75,10366.89243
16,1633,PARQUE NACIONAL MAPINGUARI,Park,Protection Integral,Federal,2008,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,23,568.2139539,39,576.6071285
8,187,PARQUE NACIONAL MONTANHAS DO TUMUCUMAQUE,Park,Protection Integral,Federal,2002,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,2,89949.35614,17,0
20,1626,PARQUE NACIONAL NASCENTES DO LAGO JARI,Park,Protection Integral,Federal,2008,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,41,266595.3552,66,266600.3025
5,189,PARQUE NACIONAL SERRA DA MOCIDADE,Park,Protection Integral,Federal,1989,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,0,415226.2329,59,319761.0494
12,179,PARQUE NACIONAL VIRUe,Park,Protection Integral,Federal,1998,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,0,366810.7536,59,263595.1472
4,194,RESERVA BIOLiGICA DO ABUFARI,Biological Reserve,Protection Integral,Federal,1982,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,41,364553.3272,66,364558.909
44,206,RESERVA BIOLiGICA DO GUAPORo,Biological Reserve,Protection Integral,Federal,1982,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,40,168000.8648,64,168008.419
17,207,RESERVA BIOLiGICA DO GURUPI,Biological Reserve,Protection Integral,Federal,1988,Approximate,Instituto Chico Mendes de Conservaumo da Biodiversidade,,,,,,5,283531.4203,73,187597.6203
46,208,RESERVA BIOLiGICA DO JARU,Biological Reserve,Protection Integral,Federal,1979,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,41,201205.8082,75,68150.65835
25,209,RESERVA BIOLiGICA DO LAGO PIRATUBA,Biological Reserve,Protection Integral,Federal,1980,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,16,89495.13393,13,87564.27176
7,3411,RESERVA BIOLiGICA DO MANICORn,Biological Reserve,Protection Integral,Federal,2016,Correct,Instituto Chico Mendes de Conserva1/o da Biodiversidade,,,,,,41,292084.8022,75,204628.7492
11,210,RESERVA BIOLiGICA DO RIO TROMBETAS,Biological Reserve,Protection Integral,Federal,1979,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,3,266828.768,11,125042.9267
43,211,RESERVA BIOLiGICA DO TAPIRAPn,Biological Reserve,Protection Integral,Federal,1989,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,51,211864.599,49,139957.9812
36,213,RESERVA BIOLiGICA DO UATUMC,Biological Reserve,Protection Integral,Federal,1990,Correct,Instituto Chico Mendes de Conserva/0o da Biodiversidade,,,,,,0,14465.44,59,4223.307397
33,216,RESERVA BIOLiGICA NASCENTES SERRA DO CACHIMBO,Biological Reserve,Protection Integral,Federal,2005,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,4,514992.5238,27,207490.3792
218,1923,RESERVA PARTICULAR DO PATRIM,Private Reservation of the Natural Heritage,Sustainable Use,State,2010,Correct,Secretaria de Estado do Meio Ambiente de Mato Grosso,,,,,,,,,
